,Unnamed: 0,year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,garage_type,garage_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price,Year_levels
6374,34146,2014,2,5,2,1,2537,2613,attached,523,0,False,False,True,True,194,Caldwell Station,,East Lucas,11911,428400.0,2002-2018
6375,34147,2013,2,5,2,1,2533,2621,attached,522,0,False,False,True,True,59978,Caldwell Station,,East Lucas,11911,403201.0,2002-2018
6376,34148,1986,1,2,2,0,1308,1388,attached,616,0,False,False,True,True,16227,Brian Brooks,,East Lucas,11911,252001.0,1985-2001
6377,34149,1979,1,2,1,1,1128,1129,attached,437,0,True,False,True,True,722,Brian Brooks,,East Lucas,11911,258303.0,1968-1984
6378,34150,1973,1,5,1,1,2048,2189,attached,453,0,False,False,True,False,64387,Sanders Inlet,,East Lucas,11911,315000.0,1968-1984
6379,34151,2001,1,4,2,0,1647,1724,attached,408,0,True,False,True,True,40257,Johnson Flat,,East Lucas,11911,306181.0,1985-2001
6380,34152,1979,1,3,1,1,1540,1556,attached,498,0,True,False,True,True,72,Jorge Mountain,,East Lucas,11911,295467.0,1968-1984
6381,34153,2006,2,4,2,1,2976,3120,attached,678,0,True,False,True,True,165,Castaneda Trail,,East Lucas,11911,346501.0,2002-2018
6382,34154,2001,2,4,2,1,2486,2573,attached,599,0,True,False,True,True,57894,Stanley Avenue,,East Lucas,11911,308697.0,1985-2001
6383,34155,2000,1,3,2,0,1482,1560,attached,502,0,True,False,True,True,398,Timothy Estates,,East Lucas,11911,262077.0,1985-2001
6384,34156,2009,2,3,2,1,2524,2674,attached,693,0,True,False,True,True,96267,Anderson Spurs,,East Lucas,11911,376740.0,2002-2018
6385,34159,2008,2,3,2,1,2100,2178,attached,484,0,True,False,True,True,3553,Gates Spring,,East Lucas,11911,333898.0,2002-2018
6386,34160,2009,2,3,2,1,1942,1980,attached,526,0,True,False,True,True,2007,Gates Spring,,East Lucas,11911,327602.0,2002-2018
6387,34161,2006,2,4,3,0,2604,2628,attached,644,0,True,False,True,True,541,Burton Greens,,East Lucas,11911,371700.0,2002-2018
6388,34162,2007,2,4,3,0,2953,3003,attached,615,0,True,False,True,True,151,Kaufman Cliff,,East Lucas,11911,346496.0,2002-2018
6389,34163,2009,2,5,3,0,3441,3570,attached,568,0,True,False,True,True,387,Chelsea Fork,,East Lucas,11911,410130.0,2002-2018
6390,34165,2006,2,4,2,1,3063,3185,attached,653,0,True,False,True,True,16031,Kyle Camp,,East Lucas,11911,403201.0,2002-2018
6391,34166,2008,1,4,2,1,2706,2844,attached,725,0,True,False,True,True,92086,Kyle Camp,,East Lucas,11911,431550.0,2002-2018
6392,34167,2006,1,4,2,1,2708,2840,attached,722,0,True,False,True,True,152,Miles Ranch,,East Lucas,11911,412650.0,2002-2018
6393,34168,2005,2,5,2,1,3487,3643,attached,737,0,True,False,True,True,36404,Kyle Camp,,East Lucas,11911,466198.0,2002-2018
6394,34169,2007,2,3,3,0,2326,2363,attached,638,0,True,False,True,True,30,Michael Point,,East Lucas,11911,376740.0,2002-2018
6395,34170,2005,2,5,2,1,3388,3513,attached,567,0,True,False,True,True,3536,Melissa Track,,East Lucas,11911,396901.0,2002-2018
6396,34189,2008,2,3,2,1,1814,1826,attached,383,0,False,False,True,True,177,Stephen Hollow,2701.0,East Lucas,11911,277203.0,2002-2018
6397,34190,1989,1,3,2,0,1669,1670,attached,525,0,False,False,True,True,29614,Terri Port,,East Lucas,11911,193411.0,1985-2001
6399,34193,1994,1,4,3,0,3369,3368,attached,828,0,True,False,True,True,36048,Angela Harbor,,East Lucas,11911,711900.0,1985-2001
6400,34194,1990,1,3,2,0,1489,1514,attached,484,0,True,False,True,True,62023,Trevor Junctions,,East Lucas,11911,314998.0,1985-2001
6401,34195,2003,2,3,2,1,1683,1735,attached,423,0,True,False,True,True,15,Jeffery Squares,,East Lucas,11911,333897.0,2002-2018
6402,34196,2000,2,4,2,1,1848,1869,attached,616,0,True,False,True,True,356,Matthew Views,,East Lucas,11911,323823.0,1985-2001
6403,34197,2001,2,4,2,1,1851,1863,attached,618,0,True,False,True,True,3364,Holloway Shores,,East Lucas,11911,346498.0,1985-2001
6404,34198,1987,1,3,2,0,1379,1434,attached,474,0,True,False,True,True,47714,Simon Villages,,East Lucas,11911,322559.0,1985-2001
6405,34199,2004,1,4,2,0,2049,2133,attached,592,0,True,False,True,True,5520,Ricardo Ranch,,East Lucas,11911,338938.0,2002-2018
6407,34201,1986,1,2,2,0,1852,1845,attached,597,0,False,False,True,True,6907,Raymond Crest,,East Lucas,11911,242549.0,1985-2001
6408,34202,1992,1,3,1,1,1622,1649,attached,403,0,True,False,True,True,4874,Brittany Alley,,East Lucas,11911,289803.0,1985-2001
6409,34203,1989,1,2,1,1,1627,1631,attached,397,0,True,False,True,True,831,Coleman Court,,East Lucas,11911,233731.0,1985-2001
6413,34207,1992,1,2,1,1,1217,1220,attached,434,0,True,False,True,True,768,Coleman Court,,East Lucas,11911,253257.0,1985-2001
6414,34208,1984,2,3,2,1,2416,2416,attached,482,0,False,False,True,True,9017,Morrow Brooks,,East Lucas,11911,478802.0,1968-1984
6415,34209,2003,1,3,3,0,2825,3336,attached,1078,0,True,True,True,True,66003,Espinoza Square,,East Lucas,11911,478798.0,2002-2018
6416,34210,2014,1,3,2,0,1764,1818,attached,430,0,False,False,True,True,306,Joseph Fields,,East Lucas,11911,336417.0,2002-2018
6417,34211,2011,2,5,3,0,3108,3379,attached,649,0,True,True,True,True,562,Brown Squares,,East Lucas,11911,510296.0,2002-2018
6418,34212,2014,2,4,2,1,1974,2033,attached,476,0,False,False,True,True,618,Leslie Pass,,East Lucas,11911,374220.0,2002-2018
6419,34213,2012,1,3,2,0,1125,1142,attached,428,0,False,False,True,True,3566,Herman Flats,,East Lucas,11911,296097.0,2002-2018
6420,34214,2012,2,5,3,0,3103,3134,attached,643,0,False,False,True,True,5823,Barnes Summit,,East Lucas,11911,456123.0,2002-2018
6421,34215,2002,2,6,2,1,2714,2803,attached,418,0,True,False,True,True,451,Heidi Plains,,East Lucas,11911,417692.0,2002-2018
6422,34216,2003,1,3,1,0,1207,1294,attached,428,0,True,False,True,True,118,Robert Ford,,East Lucas,11911,277200.0,2002-2018
6423,34217,2003,2,3,2,0,1833,1865,attached,637,0,False,False,True,True,46494,Gilbert Valley,,East Lucas,11911,302403.0,2002-2018
6424,34218,2003,2,4,2,1,2081,2115,attached,401,0,False,False,True,True,6316,Davis Islands,,East Lucas,11911,327601.0,2002-2018
6425,34219,2003,1,5,1,1,1974,2053,attached,438,0,False,False,True,True,358,Chapman Crescent,,East Lucas,11911,340202.0,2002-2018
6426,34220,2005,1,2,2,0,1685,1943,attached,491,0,True,False,True,True,5971,Stephanie Crest,,East Lucas,11911,321301.0,2002-2018
6427,34221,2003,1,2,2,1,2125,2356,attached,584,0,True,False,True,True,978,Smith Expressway,,East Lucas,11911,376112.0,2002-2018
6428,34222,2004,1,2,2,0,1684,1946,attached,493,0,True,False,True,True,71396,Gary Hills,,East Lucas,11911,327601.0,2002-2018
6429,34223,2004,1,2,2,0,1693,1941,attached,492,0,True,False,True,True,6722,Michael Cliffs,,East Lucas,11911,308701.0,2002-2018
6430,34224,2005,1,2,2,0,1685,1946,attached,492,0,True,False,True,True,970,Gutierrez Skyway,,East Lucas,11911,289802.0,2002-2018
6431,34225,2006,1,2,2,0,1689,1941,attached,490,0,True,False,True,True,978,Brian Streets,,East Lucas,11911,283497.0,2002-2018
6432,34226,2005,1,2,2,0,1395,1498,attached,432,0,True,False,True,True,195,Clark Walks,,East Lucas,11911,233097.0,2002-2018
6433,34227,2004,1,2,2,0,1682,1950,attached,489,0,True,False,True,True,8833,Fox Village,,East Lucas,11911,283497.0,2002-2018
6434,34228,2007,1,2,2,0,1394,1500,attached,430,0,True,False,True,True,11114,Norton Trail,,East Lucas,11911,238770.0,2002-2018
6435,34229,2005,1,2,2,0,1689,1946,attached,486,0,True,False,True,True,796,Antonio Bridge,,East Lucas,11911,296097.0,2002-2018
6436,34230,2010,1,3,2,0,1647,1760,attached,437,0,False,False,True,True,165,Alvarez Parks,,East Lucas,11911,343980.0,2002-2018
6437,34231,2010,2,4,2,1,2304,2769,attached,428,0,False,False,True,True,29917,Alvarez Parks,,East Lucas,11911,405716.0,2002-2018
6438,34232,2008,1,3,2,0,2036,2088,attached,618,0,True,False,True,True,4534,Brown Squares,,East Lucas,11911,327602.0,2002-2018
6439,34233,2006,2,4,2,1,2284,2515,attached,588,0,True,False,True,True,913,Wise Land,,East Lucas,11911,371696.0,2002-2018
6440,34234,2004,2,3,2,0,2537,2659,attached,578,0,True,False,True,True,74191,Julie Stravenue,,East Lucas,11911,340198.0,2002-2018
6441,34235,2006,2,4,2,1,3578,3579,attached,617,0,True,False,True,True,294,Edwards Estates,,East Lucas,11911,424624.0,2002-2018
6442,34236,2005,1,3,2,0,2113,2247,attached,576,0,True,False,True,True,671,Julie Stravenue,,East Lucas,11911,245696.0,2002-2018
6443,34240,2004,2,4,3,0,2056,2275,attached,574,0,True,True,True,True,82,Natasha Freeway,,North Erinville,11510,401312.0,2002-2018
6444,34241,2004,2,3,2,1,1475,1470,attached,489,0,True,False,True,True,621,Stevens Camp,638.0,North Erinville,11510,302403.0,2002-2018
6445,34242,2005,2,3,2,1,1505,1510,attached,490,0,True,False,True,True,74494,Stevens Camp,258.0,North Erinville,11510,277198.0,2002-2018
6446,34243,2004,2,3,2,1,1446,1521,detached,439,0,True,False,True,True,241,Samantha Lodge,,North Erinville,11510,347131.0,2002-2018
6447,34244,2006,2,3,2,1,1621,1620,attached,430,0,True,False,True,True,58920,Samantha Lodge,,North Erinville,11510,365404.0,2002-2018
6449,34308,2010,2,4,2,1,2320,2401,attached,428,0,False,False,True,True,95698,Elliott Isle,,Port Jonathanborough,10250,396900.0,2002-2018
6450,34309,2005,2,4,5,1,4058,4069,attached,601,0,True,False,True,True,219,Michelle Station,,North Erinville,11510,488876.0,2002-2018
6451,34310,2003,2,3,2,1,2371,2416,attached,446,0,False,False,True,True,46475,Carolyn Locks,,North Erinville,11510,428400.0,2002-2018
6452,34311,2005,2,3,2,1,2113,2161,attached,423,0,False,False,True,True,3869,Robertson Haven,,Port Jonathanborough,10250,340196.0,2002-2018
6453,34312,2003,2,4,3,1,3766,3876,attached,599,0,True,True,True,True,20126,Walker Drive,,North Erinville,11510,541796.0,2002-2018
6454,34313,2004,2,5,3,0,3436,3486,attached,623,0,True,True,True,True,66816,Kevin Hollow,,North Erinville,11510,555033.0,2002-2018
6455,34314,2004,2,5,3,0,3441,3483,attached,620,0,True,False,True,True,834,Wright Lodge,,North Erinville,11510,515337.0,2002-2018
6456,34315,2003,2,3,2,1,2299,2317,attached,620,0,True,False,True,True,812,Steven Valley,,North Erinville,11510,409496.0,2002-2018
6457,34316,2004,2,2,2,1,1810,1815,attached,469,0,True,False,True,True,2602,Allison Station,638.0,North Erinville,11510,321301.0,2002-2018
6458,34317,2006,2,2,2,1,1818,1809,attached,464,0,True,False,True,True,872,Allison Station,638.0,North Erinville,11510,325076.0,2002-2018
6459,34318,2004,2,3,2,1,1619,1621,attached,516,0,True,False,True,True,3277,Allison Station,1401.0,North Erinville,11510,270903.0,2002-2018
6460,34319,2003,1,3,2,1,2446,2520,attached,423,0,False,False,True,True,61,Campbell Dam,,Port Jonathanborough,10250,396904.0,2002-2018
6461,34320,2003,1,3,2,1,2441,2531,attached,426,0,False,False,True,True,8769,Jorge Forest,,Port Jonathanborough,10250,403199.0,2002-2018
6462,34321,2003,2,4,2,1,2471,2465,attached,445,0,False,True,True,True,1837,Alyssa Rapid,,Port Jonathanborough,10250,399423.0,2002-2018
6463,34322,1980,0,3,2,0,1289,1280,attached,481,0,True,False,True,True,8334,Kathryn Locks,,Port Jonathanborough,10250,458643.0,1968-1984
6464,34330,2010,1,3,2,0,2008,2069,attached,433,0,False,False,True,True,56945,Murphy Cove,,North Erinville,11510,393123.0,2002-2018
6465,34331,2010,2,4,2,1,2877,2994,attached,618,0,False,False,True,True,5018,Murphy Cove,,North Erinville,11510,485098.0,2002-2018
6466,34332,2010,2,4,2,0,2705,2845,attached,634,0,False,False,True,True,89447,Murphy Cove,,North Erinville,11510,457379.0,2002-2018
6467,34337,2008,2,5,3,1,3913,3959,attached,935,0,True,True,True,True,216,Lauren Ridges,,Wendybury,10250,631264.0,2002-2018
6468,34338,2005,2,4,2,1,3406,3535,attached,862,0,True,True,True,True,436,Brittany Cove,,Wendybury,10250,604798.0,2002-2018
6469,34339,1988,2,4,2,1,3990,4020,attached,645,0,True,True,True,True,89541,Miller Course,,Wendybury,10250,902162.0,1985-2001
6470,34340,2001,1,3,3,1,2942,3761,attached,4382,0,False,True,True,True,8888,Holt Manor,,Wendybury,10250,1234800.0,1985-2001
6471,34341,2008,2,5,2,1,3312,3529,attached,627,0,True,False,True,True,378,Jacob Light,,Wendybury,10250,459899.0,2002-2018
6472,34342,2009,2,3,2,1,2637,2762,attached,584,0,True,False,True,True,82,Hart Streets,,Wendybury,10250,427139.0,2002-2018
6473,34352,2006,2,4,2,1,3225,3352,attached,630,0,True,False,True,True,291,Kendra Rapids,,Wendybury,10250,441003.0,2002-2018
6474,34353,2001,2,4,2,1,2056,2089,attached,802,0,True,False,True,True,927,Walker Drive,,Wendybury,10250,352802.0,1985-2001
6475,34354,2002,2,4,2,1,2050,2097,attached,804,0,True,False,True,True,988,Walker Drive,,Wendybury,10250,389972.0,2002-2018
6476,34355,1997,1,3,2,0,1761,1792,attached,591,0,True,False,True,True,75088,Robles Island,,Wendybury,10250,371698.0,1985-2001
6477,34356,1997,2,5,2,1,2714,2727,attached,583,0,True,False,True,True,3363,Bautista Courts,,Wendybury,10250,427138.0,1985-2001
6478,34357,2011,1,3,2,1,1948,2740,attached,453,0,True,False,True,True,12277,Waters Shoal,,Wendybury,10250,475019.0,2002-2018
6479,34358,2001,2,4,2,1,3413,3413,attached,559,0,True,True,True,True,779,Norma Inlet,,Wendybury,10250,469978.0,1985-2001
6480,34359,2000,1,3,2,0,2418,2467,attached,767,0,True,False,True,True,63754,Gibson Spring,,Wendybury,10250,428397.0,1985-2001
6481,34383,2010,2,3,2,1,3116,3114,attached,693,0,True,False,True,True,16,Rodriguez Mount,,Wendybury,10250,481946.0,2002-2018
6482,34384,2001,2,3,2,1,1980,2028,attached,626,0,True,False,True,True,540,Tina Burgs,,Wendybury,10250,409499.0,1985-2001
6483,34385,2000,2,3,2,1,1978,2033,attached,630,0,True,True,True,True,48111,Linda Prairie,,Wendybury,10250,409502.0,1985-2001
6484,34386,1990,1,3,1,1,1675,1669,attached,651,0,True,False,True,True,7963,Angelica Ports,,Wendybury,10250,398162.0,1985-2001
6485,34387,1989,1,4,2,0,2119,2116,attached,620,0,True,False,True,True,2889,Cynthia Greens,,Wendybury,10250,189001.0,1985-2001
6486,34388,2001,2,4,2,1,3096,3181,attached,657,0,True,True,True,True,559,Christopher Radial,,Wendybury,10250,462421.0,1985-2001
6487,34389,1987,2,3,3,0,2220,2288,attached,400,0,True,False,True,True,6438,Burke Falls,,Wendybury,10250,359098.0,1985-2001
6488,34390,1988,2,4,3,0,2260,2353,attached,437,0,True,True,True,True,91460,Perry Ports,,Wendybury,10250,420206.0,1985-2001
6489,34391,1987,2,3,3,0,2221,2288,attached,398,0,True,False,True,True,175,Perry Ports,,Wendybury,10250,390602.0,1985-2001
6490,34392,1999,2,5,3,0,2466,2524,attached,655,0,True,False,True,True,26754,Reynolds Estate,,Wendybury,10250,459901.0,1985-2001
6491,34393,1988,2,5,2,1,2251,2256,attached,720,0,True,False,True,True,1781,Gallegos Turnpike,,Wendybury,10250,422096.0,1985-2001
6492,34394,1986,2,4,2,1,1908,1903,attached,652,0,True,True,True,True,933,Jade Trafficway,,Wendybury,10250,323822.0,1985-2001
6494,34396,1986,1,3,1,1,1388,1603,attached,483,0,True,False,True,True,427,Angela Center,,Wendybury,10250,321304.0,1985-2001
6495,34397,1979,1,4,1,1,1649,1803,attached,505,0,True,False,True,True,2758,Lopez Stream,,Wendybury,10250,411393.0,1968-1984
6496,34398,1969,1,3,1,1,2237,2234,detached,954,0,True,False,True,True,57108,Bryan Turnpike,,Wendybury,10250,490141.0,1968-1984
6497,34399,1989,1,3,2,0,1715,1985,attached,679,0,True,False,True,True,868,Stewart Cliff,,Wendybury,10250,434698.0,1985-2001
6500,34402,2004,1,3,2,0,1566,1563,attached,479,0,False,False,True,True,680,Carr Islands,,Wendybury,10250,259562.0,2002-2018
6501,34413,2008,1,4,3,0,2375,2387,attached,646,0,True,False,True,True,49935,Crystal Gateway,,Port Jonathanborough,10250,403196.0,2002-2018
6502,34414,2005,1,3,2,0,2411,2643,attached,444,0,True,False,True,True,6820,Brendan Fords,,Port Jonathanborough,10250,424621.0,2002-2018
6503,34415,2007,2,5,4,0,3346,3481,attached,681,0,True,False,True,True,32946,Thomas Course,,Port Jonathanborough,10250,440998.0,2002-2018
6504,34416,2005,1,3,2,0,2373,2416,attached,592,0,True,False,True,True,31661,Henderson Spurs,,Port Jonathanborough,10250,408241.0,2002-2018
6505,34417,2007,1,4,2,1,2378,2514,attached,421,0,True,False,True,True,9558,Sarah Bridge,,Port Jonathanborough,10250,409500.0,2002-2018
6506,34418,2006,1,5,3,0,2402,2551,attached,445,0,True,True,True,True,416,Marie Union,,Port Jonathanborough,10250,459904.0,2002-2018
6507,34419,2006,1,3,3,1,2593,2668,attached,629,0,True,True,True,True,5791,Frank Well,,Port Jonathanborough,10250,274677.0,2002-2018
6508,34420,2006,2,6,3,1,3169,3303,attached,463,0,True,False,True,True,152,Wanda Crest,,Port Jonathanborough,10250,359100.0,2002-2018
6509,34421,2006,2,6,4,1,4287,4459,attached,674,0,True,False,True,True,559,Susan Points,,Port Jonathanborough,10250,377998.0,2002-2018
6510,34422,2005,2,5,3,1,4041,4315,attached,674,0,True,False,True,True,914,Kelly Dam,,Port Jonathanborough,10250,396900.0,2002-2018
6511,34423,2005,2,5,3,1,4044,4322,attached,667,0,True,False,True,True,914,Kelly Dam,,Port Jonathanborough,10250,529083.34,2002-2018
6512,34424,2005,1,4,2,1,3034,3225,attached,699,0,True,False,True,True,98301,Mcconnell Isle,,Port Jonathanborough,10250,456747.0,2002-2018
6513,34425,2005,2,3,2,1,2240,2293,attached,435,0,True,False,True,True,424,Denise Crest,,Port Jonathanborough,10250,396897.0,2002-2018
6514,34426,2004,2,3,2,1,2685,2950,attached,657,0,True,False,True,True,187,Simpson Locks,,Port Jonathanborough,10250,422096.0,2002-2018
6515,34427,2004,2,5,2,1,2834,3013,attached,631,0,True,False,True,True,3890,May Island,,Port Jonathanborough,10250,472500.0,2002-2018
6516,34428,2003,2,4,2,1,2834,3007,attached,773,0,True,False,True,True,9670,Jacob Pass,,Port Jonathanborough,10250,466196.0,2002-2018
6517,34429,2003,2,3,2,1,2370,2390,attached,424,0,True,False,True,True,8185,Ricardo Plaza,,Port Jonathanborough,10250,415798.0,2002-2018
6518,34430,2002,1,4,2,1,2900,2936,attached,595,0,True,False,True,True,73032,Sylvia Corner,,Port Jonathanborough,10250,477536.0,2002-2018
6519,34431,2002,2,4,2,1,2378,2502,attached,578,0,True,True,True,True,81445,Sylvia Corner,,Port Jonathanborough,10250,459896.0,2002-2018
6520,34432,2001,1,3,2,0,2370,2411,attached,496,0,True,False,True,True,7853,Williams Extensions,,Port Jonathanborough,10250,406980.0,1985-2001
6521,34433,2002,2,3,2,1,2772,2798,attached,633,0,True,False,True,True,50,Thomas Course,,Port Jonathanborough,10250,404464.0,2002-2018
6522,34434,2001,2,5,3,1,3436,3460,attached,605,0,True,False,True,True,30,Lisa Parkways,,Port Jonathanborough,10250,403202.0,1985-2001
6523,34435,1990,1,3,2,0,1494,1495,attached,621,0,True,False,True,True,5841,Nicholas Garden,,Port Jonathanborough,10250,371703.0,1985-2001
6524,34436,1995,1,3,2,0,1627,1627,attached,581,0,True,False,True,True,882,Barker Road,,Port Jonathanborough,10250,396903.0,1985-2001
6525,34437,1991,1,3,2,0,1632,1634,attached,587,0,True,False,True,True,147,Cynthia Tunnel,,Port Jonathanborough,10250,369184.0,1985-2001
6526,34457,1984,1,2,2,0,1918,1924,detached,478,0,False,False,True,True,133,Davies Centers,,Wendybury,10250,286651.0,1968-1984
6527,34459,1984,1,3,2,0,1146,1154,detached,1504,0,False,False,True,False,2020,Julie Forest,,Wendybury,10250,277200.0,1968-1984
6529,34461,2008,2,5,2,1,3253,3247,attached,1027,0,True,False,True,True,7339,Anthony Ferry,,Wendybury,10250,488246.0,2002-2018
6530,34462,1994,2,3,2,1,1975,2038,attached,632,0,True,False,True,True,59,Jackson Junctions,,Wendybury,10250,365400.0,1985-2001
6531,34463,1992,1,2,2,0,1263,1261,attached,497,0,True,False,True,True,94161,Ashley Isle,,Wendybury,10250,315002.0,1985-2001
6532,34464,1986,1,3,2,0,1652,1736,attached,483,0,True,False,True,True,94652,Jean Streets,,Wendybury,10250,344782.36,1985-2001
6534,34467,2006,1,3,2,0,1787,1790,detached,777,0,False,False,True,True,36934,Williamson Highway,,Wendybury,10250,403198.0,2002-2018
6535,34468,1960,1,2,1,1,1855,1953,detached,392,0,True,True,True,True,602,Smith Springs,,Wendybury,10250,473757.0,1951-1967
